log2FoldChange,pvalue,padj
-0.4008623,0.04202139,0.1320308
0.4336474,0.02509184,0.08987388
-0.6597079,0.01846012,0.07301845
-1.017478,0.0004791818,0.00498253
-1.125232,0.000340546,0.003885348
-0.7356535,0.004126031,0.02429513
-0.5931135,0.03232379,0.1089964
-0.8788883,0.0002196017,0.002790655
-1.097293,6.204695e-05,0.001017963
-0.4412783,0.0406279,0.1294521
-1.147647,6.766618e-08,5.609978e-06
-0.5087388,0.02242529,0.08334754
0.5126246,0.009495975,0.04535021
-0.6340122,0.002260127,0.01573737
0.5012447,0.01958669,0.07616637
0.5088354,0.03718891,0.1210051
0.5213651,0.01903142,0.07466079
0.4718255,0.002497165,0.01708182
-0.629058,0.0236744,0.08644004
0.5171458,0.0143297,0.06107064
-0.5524899,0.01885514,0.0741564
-0.4101703,0.04512599,0.1387016
0.3889121,0.03499747,0.1155679
-0.5000141,0.04365968,0.1352645
0.6691211,0.001611805,0.01225208
-0.510272,0.001754932,0.01306846
0.4493371,0.002512317,0.01714773
0.3254706,0.01423038,0.06081408
0.7635281,5.399555e-05,0.0009249156
0.4025296,0.04050504,0.1292918
0.4891193,0.03479553,0.1152069
0.511425,0.01066807,0.0496141
0.7880655,0.0001843643,0.002433921
0.9354348,1.541426e-05,0.0003520657
-1.621686,1.978955e-07,1.281786e-05
-1.202115,8.585144e-09,1.112134e-06
-1.158802,5.682017e-05,0.0009626916
0.4479189,0.006504577,0.03427581
-0.5378135,0.02342014,0.08591531
0.558617,0.01659023,0.06786714
0.6193169,0.0001213299,0.001737892
-0.6424179,0.003710071,0.02250656
0.9962198,0.0001348061,0.001882298
0.7311248,0.002706175,0.01811302
0.4058706,0.04220329,0.1322682
-0.6418573,8.029844e-05,0.001245126
-0.6768174,0.007866681,0.03948978
-0.6753514,0.0155797,0.06487041
-0.6422476,0.01290857,0.05640583
-0.7102883,0.009993783,0.04721987
-1.533585,5.85924e-08,5.060105e-06
-1.155907,4.230968e-05,0.0007715002
-0.864395,0.0004073233,0.004412432
-0.8987191,0.0006855475,0.006400502
-1.685547,3.573263e-10,7.857941e-08
0.5463286,0.003369315,0.02118898
-0.7934734,0.00182494,0.01347681
-0.4993754,0.02929993,0.1014404
-0.981906,0.0001867477,0.002447631
-0.7725945,0.006768675,0.03527881
-0.8380687,0.002631001,0.01780403
0.3817624,0.02249257,0.08349778
-0.9769037,0.0002989393,0.00354058
0.6761821,0.0002569033,0.003144536
-0.9603689,0.001145416,0.009405785
0.4770163,0.006606938,0.03462232
-0.6891483,0.009457986,0.04531428
-0.3740897,0.02873247,0.09975348
0.6472615,0.01563307,0.06497756
-1.024524,0.0004110845,0.004423874
-0.5341274,0.00920181,0.04442302
-0.4840251,0.02764314,0.09667324
-0.6181235,0.0214013,0.08072373
-1.034401,0.0008256505,0.00735515
-0.5169366,0.005407677,0.02980934
-1.253365,1.021023e-06,4.501818e-05
0.6208965,0.001673795,0.01255447
-0.5977916,0.007520724,0.03833103
-0.5659717,0.01269409,0.05578223
0.3586276,0.03174025,0.1073781
0.3275141,0.04374441,0.1354302
-0.6681877,0.005282488,0.0291969
-0.449139,0.02689704,0.09448914
0.550395,0.01420865,0.06076298
0.6713333,0.003402951,0.02126588
0.4953189,0.005977537,0.03214151
0.4843778,0.001271025,0.0102109
-0.4780756,0.01559686,0.06487041
0.4790881,0.0004878558,0.005030658
-0.9164536,0.001782454,0.0132259
0.8698907,1.50339e-08,1.81496e-06
0.537853,0.003892561,0.02340807
0.4133957,0.02574113,0.09146191
-1.036718,1.523448e-05,0.0003520657
0.429908,0.01830518,0.0724517
0.9026637,1.14518e-06,4.938497e-05
0.9259989,1.057451e-10,3.131063e-08
-0.7823806,0.002666652,0.01798399
-0.4643654,0.04937843,0.1477224
-0.5252118,0.04080703,0.1295243
0.8006275,0.0002174362,0.002787666
-0.5284344,0.03065194,0.1048371
0.5898403,0.01932176,0.07560902
-0.5349536,0.01286951,0.05631428
0.5766346,6.845324e-05,0.0011027
-0.9629599,0.001027925,0.008660754
-0.5666329,0.03944414,0.1268824
-0.8256942,0.00349827,0.02168402
-0.9581929,0.0004747774,0.004945002
0.5656636,0.01447361,0.06143134
0.4294615,0.0256288,0.09128256
-0.4917506,0.04802087,0.1452554
0.392818,0.02218352,0.08269612
-0.4030807,0.04795521,0.1452438
-0.9557149,8.291338e-06,0.0002222222
0.4720909,0.01986394,0.07695576
-0.9476688,0.0002844581,0.003434486
-0.9859277,0.000674116,0.006350786
-1.116754,2.993505e-05,0.0005834989
0.6064231,0.0006175846,0.00599086
0.4132575,0.01103533,0.05056573
0.7136237,0.007839645,0.03940737
0.5320585,0.001003274,0.008487562
-0.4061295,0.04520008,0.1387922
0.683023,0.0002623112,0.003204423
0.6799122,0.0051532,0.02873776
0.5769984,0.02940814,0.1017584
-1.210956,5.513916e-05,0.0009393296
-1.101488,0.0001191767,0.001715372
-1.716232,7.505688e-07,3.685699e-05
-0.6267226,0.008787628,0.04282247
0.4587691,0.003424274,0.02133481
0.6275097,0.02082371,0.07929078
-0.6097762,0.02789032,0.09748287
-0.4459047,0.04470324,0.1378793
0.5476494,0.01403659,0.06027592
0.6073351,0.003947247,0.02364545
0.3970788,0.009786169,0.04637988
-0.5344533,0.03705071,0.1206185
-0.632564,0.01413749,0.06054193
-1.176886,4.35925e-05,0.0007879598
0.4542834,0.04134202,0.130955
-0.377054,0.02841091,0.09891324
-0.4826675,0.007034515,0.03645051
-0.7525467,0.0006808448,0.006366155
-0.5315934,0.0246575,0.08882985
-0.7316539,0.009218005,0.04446668
-1.000434,0.0005531939,0.005559621
0.7712069,2.380896e-06,8.557462e-05
0.8824329,0.0002105596,0.002716306
-0.598963,0.02889469,0.1002048
0.7592673,2.075889e-05,0.000436077
-1.171577,4.682503e-07,2.671174e-05
0.6843491,0.003540007,0.02183706
0.4054117,0.0282476,0.09856543
-0.8690909,7.962131e-05,0.001237713
-1.091791,4.278563e-05,0.0007756299
-0.5733748,0.03490911,0.1153987
0.5750193,3.524599e-05,0.0006668338
-0.5364723,0.02635858,0.09314317
-0.5973767,0.01742009,0.07015422
0.4619298,0.02145341,0.08074899
0.6395752,0.0008442503,0.007456745
0.478778,0.0006476103,0.006166678
0.5286849,0.02636181,0.09314317
0.405448,0.029567,0.1020242
0.8540732,0.0002190511,0.002790655
0.4180641,0.02584592,0.09178181
0.5799526,0.02015252,0.07763838
0.4379008,0.01245594,0.0550743
0.4751041,0.02069104,0.07893061
0.4213924,0.01640312,0.06736764
0.5934364,0.0174898,0.07034385
-0.6745256,0.01506409,0.06316485
0.4847484,0.01088624,0.05032762
-1.007569,0.000669109,0.006332602
-1.190502,2.015896e-05,0.0004278103
-1.223285,2.700414e-05,0.0005364593
0.4868221,0.03101572,0.1057323
0.8680588,8.938815e-09,1.134317e-06
0.6572883,0.0005795166,0.005702722
0.4965434,0.003119493,0.02010053
-0.8483016,0.0021503,0.01513448
-0.3782523,0.04506249,0.138575
0.9923805,8.476681e-07,3.993031e-05
-0.5094025,0.01874546,0.07385257
-0.6861079,0.01146442,0.05214758
-0.6808201,0.002291823,0.01594022
-1.159346,1.905726e-05,0.0004124082
-0.5519154,0.0449035,0.1382912
-1.066342,0.0002235369,0.002825107
-0.8011685,0.0005005258,0.005118865
-1.03883,0.0003990255,0.00437591
-0.5576653,0.005934193,0.03194702
-0.70956,0.005697819,0.03095618
0.7559236,0.000376593,0.004174074
0.6148963,7.409671e-05,0.00117534
0.456571,0.01318057,0.05739271
-0.496682,0.04802913,0.1452554
0.7222062,1.093116e-07,8.030891e-06
0.5493016,0.01734592,0.06994614
0.5824902,0.01241351,0.05499379
0.6866697,0.0004235733,0.004525393
-0.5923689,0.02325233,0.08545095
-0.4930448,0.04468507,0.1378793
-0.5559472,0.01775921,0.07119714
-0.784893,0.001803693,0.01335373
0.4241409,0.01121353,0.05115606
0.356919,0.04935065,0.1477224
-0.5769152,0.01509536,0.06316485
-0.6120241,0.003581466,0.02202726
-0.7150358,0.007393148,0.03780476
0.3861235,0.01407951,0.06037684
-0.5433774,0.0405049,0.1292918
0.6365583,0.008707522,0.04259136
-0.4394422,0.04345197,0.1347553
0.7929188,6.310467e-05,0.001029881
0.5276488,0.001656858,0.01250228
-1.330572,6.536008e-07,3.415201e-05
-0.587102,0.02947676,0.1018824
0.5050758,0.0079194,0.03964801
0.6241661,0.0002568199,0.003144536
0.4400825,0.02020696,0.0777518
0.8852889,3.826879e-12,5.262751e-09
-0.4357805,0.01314336,0.05728561
0.7121364,0.002522167,0.01719609
-0.9095793,7.802447e-08,6.383633e-06
0.7669668,0.0005166353,0.005249082
0.7167577,0.001056868,0.00882095
0.7214886,0.002874375,0.01890209
-0.875141,0.0002712115,0.003287316
0.5200758,0.01894555,0.07441784
-0.5503713,0.04585875,0.1403296
0.6830944,0.006783242,0.03532513
0.7192311,1.651214e-05,0.0003653826
0.6604789,0.001607345,0.01223313
0.6039452,0.01020214,0.04790538
-0.9159172,0.0007343888,0.006707802
0.6680734,2.531668e-05,0.0005111554
0.4125368,0.02802372,0.09783912
-0.5183151,0.007091521,0.03656308
-1.192874,4.572436e-06,0.0001386898
-0.6313563,0.02190962,0.08201927
0.6791618,0.006407793,0.03396731
-0.6378006,0.01870845,0.07376612
-0.9652356,4.694531e-05,0.0008246715
-0.5943009,0.026995,0.09472623
0.810701,1.903209e-05,0.0004124082
-0.5577085,0.03443437,0.1143765
0.4413441,0.02291419,0.08466243
0.8598775,4.171583e-08,3.9906e-06
0.5397181,0.0009898044,0.008407929
0.7732977,0.000342685,0.003902592
0.9844592,4.782352e-06,0.0001429647
-0.5758869,0.01324953,0.0576123
-0.6973644,0.01147565,0.0521605
-0.9324319,0.0009655099,0.008265103
-3.490265,2.012898e-11,1.788029e-08
-0.7427982,0.000426196,0.00453782
-0.5852714,0.00660931,0.03462232
-0.6155219,0.02090194,0.07939419
-21.56839,2.53946e-12,5.262751e-09
-0.3893009,0.048904,0.1468646
0.587572,0.003066532,0.01985238
0.7012296,0.0006206826,0.006002184
0.5337659,0.005070152,0.02840278
-0.8288694,0.0002656772,0.003239178
-0.6074826,0.01099987,0.05056573
0.7326594,2.144797e-05,0.0004460317
-0.7736029,0.001440773,0.01135453
-1.00112,0.0004575772,0.004802746
-0.5594138,0.04270103,0.1333962
-0.5601848,0.01266123,0.0557166
-0.5192304,0.03199379,0.1081181
-0.6321798,0.005070293,0.02840278
0.6035161,0.0009957004,0.008446473
-0.5225816,0.004898756,0.02774177
0.6496143,0.007257606,0.0372649
-0.8217791,0.004432705,0.02554454
0.6469002,0.0005717936,0.005670515
0.5744818,0.01664201,0.06794486
0.8515861,3.500106e-06,0.0001157641
0.959847,3.326311e-05,0.0006383642
0.5336089,0.004465095,0.02566344
-0.4901337,0.02411655,0.08759153
0.5014327,0.00309574,0.01996816
0.6739272,0.0008688297,0.00760899
0.5895149,0.005053194,0.02835808
-0.9705637,1.043399e-06,4.536962e-05
0.9290385,8.463485e-07,3.993031e-05
0.6770002,0.005700358,0.03095618
-0.6585143,0.004340726,0.02517783
0.7332258,2.990179e-06,0.0001016007
0.5985212,0.03086181,0.105381
0.6559207,7.516897e-05,0.001188385
0.550495,0.01425211,0.06085214
-1.501132,2.274871e-09,3.367892e-07
-0.6243827,0.02129192,0.08043328
-1.278865,7.33342e-06,0.0002008776
-0.6325539,0.002552734,0.01736641
-0.682878,0.0006195914,0.006000964
-0.8015229,0.001559072,0.01198387
-1.267067,6.454701e-06,0.0001816078
-0.5627593,0.003276825,0.02076992
0.3109082,0.007639545,0.03860287
-0.5392693,0.02356549,0.08634663
-0.8761252,0.0006891616,0.00642344
-0.7269027,0.00192423,0.01404327
0.5657207,0.000358944,0.004036011
-0.5259957,0.0247685,0.08912647
-0.553472,0.04296329,0.1338406
-0.7120089,0.00962163,0.04568833
-0.7240227,0.003485451,0.02164494
-0.8423001,0.003373608,0.02118898
0.6239532,0.0109975,0.05056573
-0.5131777,0.005214745,0.02892532
0.6385296,5.132197e-05,0.0008948427
0.3972486,0.02089524,0.07939419
0.5258384,0.002467738,0.01691774
-0.5251897,0.04174622,0.1316319
0.4668384,0.02595248,0.09205506
0.5159705,0.04292031,0.1337737
-0.5726725,0.001701184,0.01272533
-0.5020755,0.04826182,0.1456757
0.4792062,0.01649417,0.06751859
0.8793256,4.694978e-05,0.0008246715
-0.6771584,0.009479839,0.0453428
0.5983167,0.000744739,0.006749395
-0.5065539,0.01682593,0.0685158
-1.061308,0.0004073119,0.004412432
0.3024887,0.04622648,0.1411076
-0.5902083,0.001572503,0.0120565
0.6375945,0.0007466746,0.006749395
-0.7102163,0.002017968,0.01450604
-0.5976288,0.01798093,0.07157838
0.5740788,0.0007807413,0.007025542
-0.4626634,0.03165415,0.1072143
-0.8277175,0.000382113,0.004220211
-0.7127891,0.01170225,0.05288122
0.6422089,0.0008838645,0.007697296
0.3832775,0.03249255,0.1093906
0.5322586,0.02599702,0.09216047
0.8905425,8.584776e-08,6.843608e-06
0.7864064,2.621274e-05,0.0005224064
0.4303558,0.008185269,0.04058692
-0.4472859,0.01511681,0.06321207
-0.4080173,0.01730806,0.06983877
-0.5998179,0.01727788,0.06976225
-0.7465355,0.008495208,0.04176301
0.466576,0.0106174,0.04941543
-0.5365861,0.004272254,0.0249424
-0.7710568,0.002777033,0.01842859
0.681636,0.0004858181,0.005017968
-0.7430845,0.003599453,0.022116
0.6572435,0.0003902821,0.004295175
-0.5712658,0.01648354,0.06751859
0.5007794,0.005763767,0.03121873
-0.6542094,0.01939768,0.07573395
-1.111071,8.635217e-05,0.001312553
0.3519699,0.02066873,0.07889391
-0.6196354,0.003988641,0.02375843
0.5904249,0.008237462,0.04080259
0.4345673,0.03669941,0.1198979
-0.6956827,0.001363787,0.01081636
0.6630204,0.009471804,0.04533924
0.6398285,1.621701e-05,0.0003627242
0.4560145,0.002854653,0.01880321
-0.4340258,0.04390438,0.1358196
0.4987888,0.005428055,0.02989517
0.3733795,0.01714006,0.06938602
-0.8929635,0.000183723,0.002430617
-0.5258883,0.02465529,0.08882985
-1.424563,4.879024e-08,4.528026e-06
-0.4849293,0.02947538,0.1018824
-0.6316157,0.0005734474,0.005673301
0.9866788,5.479542e-06,0.0001599615
-0.8772034,0.002308083,0.01603538
-0.689999,0.003170793,0.02030483
-1.015632,7.407341e-05,0.00117534
0.7057927,1.014103e-06,4.501818e-05
0.9896202,7.407353e-11,2.788438e-08
-0.6380469,0.02196014,0.08215894
0.625133,0.003885699,0.02338942
-0.5538681,0.04147706,0.131249
0.5457553,0.002847449,0.01877565
0.3382475,0.03841081,0.124395
0.6107241,0.0003349892,0.003836028
0.5623726,0.002431423,0.0167241
-0.7607368,0.000623842,0.006023369
0.7812952,3.20931e-06,0.0001073413
0.3846388,0.009451041,0.04531428
0.4153717,0.04213545,0.1321888
0.3892022,0.001459964,0.01144195
-0.5593981,0.03152643,0.1070625
-1.064855,1.603776e-05,0.00036001
-0.9829049,0.0003041529,0.00357509
-1.396682,2.066442e-05,0.000435564
-1.073621,1.679248e-05,0.0003702683
0.7092238,0.002981551,0.01935207
0.6770524,0.0006120478,0.005946427
0.4975921,0.002712676,0.01813701
0.9023316,0.001541661,0.01190813
0.9771753,3.22818e-06,0.0001073413
0.4485157,0.03686719,0.1202729
-0.5583672,0.0327751,0.1098835
0.7669591,1.52648e-06,6.148403e-05
0.5987072,0.0007129893,0.006577696
-1.368033,3.959748e-09,5.352546e-07
0.572452,0.01463764,0.0617901
-0.4818278,0.03763636,0.1221968
0.7034842,0.002370559,0.0163888
-1.227821,6.125931e-09,8.104476e-07
0.5421656,7.530134e-05,0.001188385
-1.245352,2.319132e-05,0.0004759195
-0.7680463,2.747593e-05,0.0005389442
0.488708,0.04688352,0.1428328
-0.7629076,0.005892493,0.03175002
-0.7167817,0.009022675,0.04369392
-0.5805114,0.01865797,0.07366047
0.5443062,0.004023675,0.02391894
0.5410281,0.004868936,0.02764844
0.5828931,0.01635432,0.06725607
-0.5211445,0.003142306,0.02020564
-0.5040033,0.01049886,0.04904729
-0.7633182,0.0003551742,0.004008118
0.6194114,0.001062751,0.008834469
0.7753454,1.172399e-06,4.993136e-05
-0.6074479,0.01238286,0.05495198
-0.5788722,0.03582955,0.1176284
-0.7013068,0.01008543,0.04759628
-0.5746301,0.006503613,0.03427581
-0.4946896,0.04287506,0.1337737
-0.3915611,0.04210265,0.1321526
-0.6011486,0.02384308,0.08690286
0.6233256,0.002980882,0.01935207
0.7326566,0.0001083842,0.001596997
-0.6946711,0.01192351,0.05353096
0.4111775,0.03671368,0.1198979
0.3796084,0.03081101,0.1052653
0.6165697,0.0003620839,0.004056644
0.839431,5.428039e-08,4.82165e-06
0.4909452,0.003391205,0.02126588
-1.532199,9.164259e-16,5.698336e-12
-0.6779907,0.001940011,0.01414184
0.5014558,0.005256377,0.02907843
0.5190641,0.02791464,0.09751306
-0.8576484,0.003260936,0.02069031
-1.074525,0.0005449983,0.005501298
0.5281424,0.02755069,0.09645843
-0.4493735,0.0335255,0.1117756
-0.2880964,0.04446672,0.1373542
0.7564326,4.487176e-06,0.000138125
-0.7652393,7.823382e-05,0.001225335
-0.6142088,0.003803377,0.02300525
-1.227185,1.920871e-05,0.0004124082
0.5606094,0.001902965,0.01393715
0.3737767,0.02223289,0.08278092
-1.099052,5.638541e-06,0.0001630718
0.6844232,0.005643892,0.03075137
0.3812031,0.02363902,0.08636159
0.9377904,6.655353e-06,0.0001864098
-0.6885922,0.0004898547,0.005042908
0.6293938,7.795377e-05,0.001224032
0.6728639,0.0007244856,0.006654138
-0.648928,0.0126286,0.05561233
0.6396106,0.01746683,0.07029693
0.6787889,0.003511596,0.02170487
0.333217,0.042014,0.1320308
-0.8929459,0.002390143,0.01647662
0.5528626,0.00439279,0.02536084
-0.5966146,0.03112709,0.1060538
-0.6763946,0.000153047,0.00209153
0.4033318,0.005596865,0.03055426
0.6650405,0.001509319,0.01174784
-0.6444696,0.02048697,0.07844086
-0.4793623,0.01425886,0.06085214
0.5066141,0.0149886,0.06297236
0.582182,0.01052593,0.0491368
-0.8725433,0.0001869773,0.002447631
-0.6917925,0.003479357,0.02163464
-0.6246423,0.006425431,0.03400283
0.851531,7.821102e-06,0.0002112755
-1.154087,8.711229e-06,0.000229766
0.7363972,1.254212e-05,0.0003051248
-1.155983,0.0001997277,0.002592707
0.8095018,1.284069e-05,0.00030709
0.3233622,0.02537477,0.09057425
0.7244663,0.0005600241,0.005607456
0.5432663,0.00794283,0.03965221
0.5334909,0.002453656,0.01685838
0.7231118,0.0002250924,0.002838995
0.4771199,0.005464962,0.03001867
0.5630693,0.01258521,0.05549989
-0.7242593,0.006572115,0.03454388
0.6880233,0.00022234,0.002815703
-0.6255126,0.0007096412,0.006576079
0.613764,0.006468633,0.03414428
0.5806999,0.01559304,0.06487041
0.5267224,0.04846904,0.1460988
0.5233329,0.01130038,0.05147676
0.6267892,0.004299642,0.02503293
0.460062,0.03101362,0.1057323
0.4932869,0.01666957,0.0680127
-0.7142926,0.001001807,0.008486695
0.4940909,0.005093436,0.0284811
-0.3334728,0.04038828,0.129091
0.5158541,0.02208883,0.0824915
-1.525352,7.714433e-06,0.0002094688
0.7116373,0.0008894551,0.007735149
0.8190643,6.09331e-05,0.001007665
0.5343039,0.0283721,0.09888885
0.5792638,0.00764235,0.03860287
0.905619,2.988855e-05,0.0005834989
-0.9173866,0.0006504578,0.006184322
0.4033485,0.03888713,0.12576
-1.251378,5.024362e-07,2.814829e-05
-1.052846,0.0006423477,0.006125948
0.6621901,0.005516694,0.03022274
-0.6611414,0.003019547,0.01957825
0.5688144,0.003194737,0.02039515
0.4746385,0.003408649,0.0212801
0.5104232,0.006555248,0.03448438
0.354792,0.02563193,0.09128256
-0.4894554,0.01694496,0.06886519
-0.6699294,0.01172595,0.05290719
0.5355352,2.578881e-05,0.0005156104
0.3636632,0.0494243,0.1477501
0.2912212,0.04999449,0.1493818
0.5588717,0.0426998,0.1333962
0.58879,0.00175804,0.01307595
0.4192873,0.04799622,0.1452554
0.6240487,0.003487975,0.02164494
0.8014196,8.649471e-11,2.830653e-08
0.5733302,0.001327544,0.01058291
0.4567839,0.0351432,0.1159875
-0.5924646,0.008241888,0.04080259
-0.7824622,0.0003440598,0.003911086
0.847533,4.26446e-05,0.0007753337
-0.5375654,0.03259698,0.1095019
-0.5637286,0.04076348,0.1294521
-0.5510527,0.008701924,0.04259136
0.434955,0.04189474,0.1319663
-0.8034709,0.003975326,0.02375751
0.9487848,0.0006900704,0.00642344
-1.106493,0.0001169465,0.001691101
0.8651944,8.879882e-07,4.067566e-05
0.5526041,0.0004475624,0.004716852
0.4030772,0.01271781,0.05580757
-0.4096648,0.01246213,0.0550743
-0.5406657,0.04155177,0.131285
0.5353503,0.000428458,0.004546334
0.6898341,0.004075356,0.02413387
-0.6040887,0.02034488,0.07799289
0.5684089,0.01951822,0.07599517
-0.6277416,0.02432087,0.08807639
0.5337776,0.02490474,0.08935815
-0.5833393,0.0342659,0.113929
0.6261557,0.0003854392,0.004249399
0.3878685,0.02348667,0.08610855
0.7844562,3.883138e-07,2.277863e-05
0.7642151,3.064373e-05,0.0005944437
0.9428184,1.591433e-07,1.087421e-05
0.5147107,0.01190685,0.05349479
-0.455529,0.0039965,0.02378013
-0.4719906,0.02687579,0.09446787
0.892334,1.259347e-09,2.060689e-07
0.544273,0.028796,0.09991825
0.5273222,0.01162052,0.05265139
-0.4909996,0.002925159,0.01910571
0.5476644,0.001652049,0.0124817
-0.4348701,0.008151034,0.04048173
0.9664241,3.926783e-07,2.281938e-05
-0.594447,0.02118592,0.0801302
-1.223247,7.169581e-06,0.0001972586
-0.7035141,0.001803978,0.01335373
0.648597,0.0001994536,0.002592707
0.8205883,0.0003526522,0.003986894
0.4335834,0.004306243,0.02504791
-0.6343958,0.01814735,0.07201034
0.4278634,0.04794296,0.1452438
0.8729514,0.0003171281,0.003685799
0.3946688,0.03490057,0.1153987
0.724772,1.425053e-05,0.0003352719
-1.172033,3.860331e-05,0.0007165235
0.6984033,0.001192631,0.009655959
-0.5558662,0.001994013,0.01442375
0.3581914,0.03826105,0.1239746
-0.5294282,0.003655195,0.02232613
0.552311,0.00308684,0.01993144
0.6908903,8.64033e-05,0.001312553
0.4420442,0.006081722,0.03257205
-0.5730329,0.01283943,0.05622224
0.7122678,3.652394e-05,0.0006842221
0.4872241,0.005553584,0.03039805
0.5271243,0.001325252,0.0105782
0.6514559,0.0008228325,0.007340563
0.5520061,0.01535638,0.06408456
0.7634705,3.068775e-05,0.0005944437
0.3565546,0.02713746,0.09511878
0.4201451,0.00573576,0.03112125
-0.8243042,0.0002667163,0.003245483
0.5711549,0.0006765689,0.006350786
-0.7040914,0.004520495,0.02590639
-0.8299325,0.001534769,0.01186964
-1.233063,5.63068e-06,0.0001630718
0.8241566,0.0003796887,0.004200898
-0.7418538,0.008255332,0.04083596
-0.8717815,0.0001398539,0.00193247
0.7843965,2.308645e-05,0.0004753363
0.8234827,1.031493e-05,0.0002596689
-0.8075604,0.001053372,0.008803584
-0.9317197,0.0001573577,0.002139531
-0.5430941,0.04072217,0.1294521
0.681023,0.002631377,0.01780403
-0.9977625,0.000789927,0.007087686
-0.7537615,0.0004370351,0.004613726
-0.8882167,0.001365997,0.01082009
0.3980056,0.03410646,0.1134692
0.4811148,0.007891395,0.03957153
0.5281927,0.04040061,0.129091
0.3566978,0.03572257,0.1174011
0.3882678,0.01019174,0.04790538
0.8441911,0.001561129,0.01198407
-0.6664649,0.0001780536,0.002375832
0.6203083,0.01472644,0.06203862
-0.6680973,0.01451472,0.06152182
-0.4478838,0.02291772,0.08466243
-0.3876439,0.03562733,0.1172659
-0.6850264,0.006447771,0.03409204
0.4789405,0.01977751,0.0767644
0.5460129,0.02157817,0.08107135
0.4876992,0.003501247,0.02168402
-0.5366693,5.316749e-05,0.0009174939
-0.6482284,0.01507019,0.06316485
-0.5291956,0.01400633,0.06025921
0.3621333,0.03251149,0.109392
0.7305773,5.47764e-07,2.989161e-05
0.8560585,5.024864e-07,2.814829e-05
-0.6162345,0.0007360836,0.006711097
-0.9422512,0.0007868074,0.007069896
0.6759258,0.003241272,0.0206071
0.4657481,0.03595857,0.1179274
0.465114,0.005451701,0.02997231
-0.8257307,0.004195574,0.02460895
-0.6310623,0.02363831,0.08636159
0.4272,0.009625557,0.04568833
-0.374825,0.03899214,0.125916
0.5696025,0.01014299,0.04774344
-0.5429769,0.0256556,0.09131454
-0.7370025,0.0003500586,0.00396478
-1.38567,4.633148e-06,0.0001398491
0.6017681,0.01030901,0.0483055
-0.8930742,0.001199017,0.009683918
0.4871018,0.02381675,0.08685781
-0.3996892,0.02421209,0.08783593
0.521649,0.04909454,0.1470471
0.3924815,0.03364806,0.1121016
0.5701371,0.009226395,0.04447266
0.409554,0.004814273,0.02738806
0.4397197,0.03570086,0.1173918
-0.7386074,0.003885404,0.02338942
-0.6480018,0.0006612697,0.00626795
0.4179584,0.01434279,0.06107307
0.8112168,0.0001065428,0.00157734
0.4575795,0.01180261,0.05318016
-0.5736558,0.03763716,0.1221968
0.7076965,0.000113053,0.001642438
-1.009008,8.379202e-05,0.001284646
-0.7761971,0.002502576,0.01710002
-0.4741693,0.04781269,0.1450948
0.5798353,0.004168918,0.02448965
0.570249,0.001133027,0.009321828
0.3406971,0.04095403,0.1299246
0.5054678,0.04009616,0.1284482
-0.5472636,0.005254203,0.02907843
0.441816,0.006865993,0.03572615
0.5957652,0.01242533,0.05499379
0.4170469,0.002909607,0.01902412
-0.7049348,0.002016927,0.01450604
0.5050372,0.003694487,0.02246807
0.8072031,0.0001934166,0.002524417
-0.6611414,0.01474786,0.0620868
0.5652897,0.01150289,0.05224615
-0.5273849,0.01759564,0.07072377
-0.5950246,0.007540855,0.03834167
-0.5763201,0.02308627,0.08509213
-0.8683718,0.002844444,0.01877565
-0.576087,0.03548731,0.116937
-0.7589694,0.0003620032,0.004056644
-0.8737541,0.00023391,0.002914735
-0.6388273,0.003316194,0.02091288
-0.9250992,9.049336e-06,0.0002354049
-0.737786,0.0003325905,0.003815587
0.5556197,0.01661141,0.06790911
0.4518044,0.02171462,0.08138728
-0.8972311,0.002115449,0.01494757
-0.7164992,0.003810417,0.02302543
0.6449459,0.0002550609,0.003134325
-0.346012,0.02030884,0.07795084
0.504623,0.0005806968,0.005704223
0.4650308,0.009566813,0.04551663
0.7509901,0.0007272166,0.00666937
-0.454523,0.01440935,0.06124434
0.4204779,0.02594252,0.09205506
-0.573055,0.01418448,0.06070137
-0.9456298,0.001450939,0.01139133
-0.8526932,0.001321319,0.01056036
0.4941812,0.003510816,0.02170487
-0.6556355,0.0005670033,0.005641002
0.687443,7.086512e-05,0.001132749
-1.044457,1.320837e-07,9.228047e-06
-0.2896332,0.01962044,0.07624992
-19.46467,1.904566e-06,7.231587e-05
-1.663634,5.761187e-08,5.045501e-06
-0.5545432,0.0032315,0.02058757
-1.843329,9.522389e-08,7.309903e-06
-2.708207,2.118546e-08,2.311074e-06
-1.383158,6.130251e-08,5.22163e-06
-0.7893417,0.002746457,0.01830382
-1.13558,3.852754e-05,0.0007165235
-0.572565,0.02221455,0.08276216
-2.611889,0.001061201,0.008834469
-0.6718819,0.003294448,0.02079683
-1.010317,0.000864272,0.007579751
-1.360929,4.549099e-06,0.0001386583
-0.4968472,0.017833,0.07130906
-21.89101,4.995415e-10,1.001984e-07
-0.5899943,0.020116,0.07759385
-10.81875,9.998116e-05,0.001498031
-2.401159,3.440592e-09,4.862183e-07
-1.50632,7.000792e-07,3.597597e-05
-0.9639215,0.001051193,0.008797194
-1.162982,0.0002890359,0.003469547
-1.016225,0.0006771584,0.006350786
-1.16539,2.100501e-06,7.820908e-05
