log2FoldChange,pvalue,padj
0.4420992,0.03563931,0.1364979
0.4360688,0.03728516,0.140795
0.4027574,0.007715197,0.04857566
-0.5066893,0.02982686,0.1226262
0.869684,0.002121733,0.01980836
0.8698407,0.002564908,0.02268192
-0.4844232,0.01408189,0.0744594
0.53588,0.02288661,0.1029725
-1.002252,2.368293e-08,2.572827e-06
-0.8832271,0.0002969315,0.004887509
0.484048,0.0494919,0.1713292
-0.5465027,0.02884314,0.1202743
-1.032205,0.0008584604,0.01042541
-0.5927683,0.001229583,0.01352994
-0.3459073,0.04651308,0.1649351
-0.6564652,0.01325034,0.07138935
0.8960102,0.001794729,0.01757951
-0.6590697,0.0002567925,0.004322071
0.8330397,0.004965122,0.03560395
-0.6463692,0.007955176,0.04987637
-0.406282,0.0371058,0.1403697
-0.922064,0.0003897661,0.006112474
-0.3898852,0.03845005,0.1437666
-0.571066,0.0006685293,0.008683614
-0.5025144,0.004425261,0.03317558
0.6133787,0.009068447,0.05484207
0.7216234,0.0008350032,0.01024465
-0.415816,0.01785282,0.08792845
-0.741619,0.004567826,0.03378276
0.525827,0.007690388,0.04852172
-0.6033789,0.00128579,0.01391774
0.576936,0.004810893,0.03496969
-0.5705343,0.0001219917,0.002406615
0.4659692,0.01876446,0.09081611
0.9982249,0.001277329,0.01387644
0.7226368,9.856255e-05,0.002050119
-0.3333894,0.03272823,0.1294184
0.4815941,0.009530523,0.05694487
-0.9760919,1.116143e-07,9.012104e-06
-0.4525265,0.004551856,0.0337436
0.4881703,0.04705806,0.1659014
0.5647476,0.02808493,0.1180081
0.9567907,0.000912049,0.01083398
0.3490119,0.01822488,0.08916856
0.5477479,0.02967075,0.1221797
-1.024613,8.448431e-06,0.0003086131
-0.5106981,0.01409432,0.0744594
0.8556335,0.002638186,0.02314708
0.9167087,0.0004248771,0.006492687
-0.9998955,2.677521e-06,0.0001216609
0.7812886,0.005289914,0.03688125
-1.161617,9.345718e-05,0.001980166
0.3582794,0.02733939,0.1158531
0.489645,0.01061827,0.06153653
-0.5085041,0.02022231,0.09514041
-0.9569947,0.0004689127,0.006800372
0.8085912,0.003326933,0.02715632
0.6064578,0.02129496,0.09803007
0.4955751,0.01832539,0.08945603
0.7002147,0.004314557,0.0326659
0.7153841,0.003079488,0.02573418
-0.9528371,4.449175e-06,0.000182081
0.5580128,0.0002559485,0.004320036
0.9172472,0.0005694431,0.007768088
0.5977819,0.01638789,0.08298104
0.6434925,0.003983963,0.03075475
0.5267568,0.004491364,0.03337799
0.3700109,0.01766909,0.08723336
-0.5392566,0.0116901,0.06552376
-0.6690638,0.002440942,0.02189884
0.4481881,0.03357791,0.1318187
-0.4222609,0.02799646,0.1177191
-0.5386868,0.008144893,0.05058808
0.7709096,0.001614801,0.01624316
0.5477487,0.02703165,0.1148749
-0.7179989,0.0002178786,0.003773405
0.5326599,0.02523667,0.1095055
0.7622622,0.004950742,0.03560395
0.4771068,0.02680491,0.1142363
0.9503258,0.002531782,0.022511
-0.4405864,0.008736514,0.05340246
-0.9159542,0.0001899579,0.00342838
-0.4393716,0.01027828,0.06009073
-0.4567162,0.02727375,0.115657
-0.7743152,0.007486401,0.0473848
-0.3520504,0.0292472,0.1215244
-1.180854,3.11426e-06,0.0001345608
0.475082,0.0242427,0.1067429
-0.3469865,0.02483725,0.1084021
-1.148183,9.881746e-05,0.002050119
-0.411583,0.03892987,0.1451066
0.6802256,0.003202509,0.02639309
0.4464676,0.03202237,0.1278114
0.5715031,0.01588633,0.08119831
-0.5878417,0.02160275,0.09889845
0.4237623,0.03425897,0.1329203
0.6884397,0.01086565,0.06236527
-0.4121863,0.03365275,0.1318526
-0.8867257,0.003628035,0.02865635
-0.4581402,0.0003967438,0.006160646
0.9761312,3.582587e-05,0.0009306937
0.6697297,0.003342452,0.02724578
0.805187,0.002151189,0.0200208
0.3955709,0.04805237,0.1680005
0.5951828,0.01300098,0.07024527
0.7791152,0.003416267,0.02761848
-0.307512,0.03173333,0.1272045
-0.5037286,0.0001139145,0.002276386
-0.4404285,0.03027405,0.1238229
-0.7831307,0.001196808,0.01321798
-0.4091615,0.02216208,0.1005455
-0.4131101,0.04342775,0.1563137
-0.4189762,0.04623391,0.1643138
-0.4131377,0.01490327,0.07729778
-0.485822,0.01144009,0.06454629
0.6071098,0.003500715,0.0279636
0.6855898,0.002805835,0.02428722
0.3641467,0.01236655,0.06797622
0.3358989,0.02322042,0.1039048
-0.5333528,0.03162046,0.1269706
0.3027293,0.02497222,0.1088322
0.7449405,0.002004354,0.01899386
-0.3846103,0.04270846,0.1542824
-0.4160112,0.0409622,0.1503373
0.6853041,0.01223976,0.06752775
-0.4125223,0.025621,0.1107887
0.4343529,0.0220986,0.10041
-0.6302671,0.01754349,0.08707179
-0.8120099,2.778723e-06,0.000123902
-0.520869,0.03594111,0.1371316
0.9021376,2.974065e-05,0.0008188958
-0.4934965,0.004574775,0.03378774
0.5615394,0.005693357,0.03892198
0.4587568,0.004929021,0.03552581
0.7561621,0.005473184,0.03781153
0.9615066,4.13484e-09,6.176417e-07
-2.254309,6.535487e-18,9.762383e-15
0.6607622,0.01025766,0.06009073
-0.9729668,0.000136484,0.002622161
-0.525233,0.007621671,0.04813899
0.5457166,0.03056094,0.1242714
-0.3475333,0.04740656,0.1665222
-0.4895756,0.04378103,0.1573957
0.568719,0.02008599,0.09464808
-0.6446715,0.01347448,0.07246624
-0.2635052,0.04658652,0.1649997
-0.6368523,0.007339406,0.04670176
-0.428269,0.04532876,0.1615023
-0.3775519,0.03057388,0.1242714
0.458592,0.02086094,0.09665986
0.7481834,0.004346757,0.03279277
0.6693226,0.0003554173,0.005708652
0.2959829,0.03925059,0.145938
-1.333962,7.412858e-06,0.0002811632
-0.5738445,0.0006625233,0.008662093
0.6077359,0.01764612,0.08720891
-0.349772,0.008581732,0.05280726
-0.5326862,0.02411087,0.1063192
0.6223285,0.01901162,0.09116728
-0.6139253,0.001542117,0.01585912
0.5424035,0.02876377,0.1202356
-0.8316199,0.0005365191,0.007489957
-0.4149184,0.02621196,0.1123504
0.4512054,0.04182525,0.1525636
0.9822662,0.001574623,0.01606528
0.4166957,0.03804336,0.1427156
0.6346627,0.001525217,0.01573951
-0.3780494,0.03389948,0.1321673
0.6700478,0.01080334,0.06224614
-0.7856011,9.016664e-07,5.082507e-05
0.6485585,2.363641e-05,0.0006757299
0.7502663,0.004009683,0.03084701
-0.5084567,0.002296533,0.02104568
-0.3066446,0.04966097,0.1713745
-0.6845447,0.001691586,0.01677382
0.7226607,0.005909068,0.03984953
0.6418733,0.01703932,0.08526795
-0.4972477,0.00345067,0.02771204
0.8959727,0.0002300085,0.003944874
0.4630792,0.009104169,0.05500244
-0.7071567,0.001057319,0.01198412
-0.7224476,1.912744e-05,0.0005657744
0.4410907,0.01390969,0.07394165
-0.4789207,0.000420235,0.006438216
0.4044355,0.02676727,0.1142363
0.5182219,0.002962176,0.02499859
-0.4516922,0.01919567,0.09175529
-0.5753228,0.02038214,0.09559128
-0.2940058,0.04663053,0.1650577
-0.8502893,1.803715e-05,0.0005443029
0.7115501,0.008458706,0.05210389
-0.5469215,0.001050587,0.01198412
0.4612487,0.04081222,0.1502483
0.9030106,0.001590511,0.01613464
0.5055216,0.03752389,0.1412936
0.4662293,0.002709201,0.02367238
-0.7916556,2.01855e-05,0.0005941298
0.5227785,0.007173787,0.04599075
-0.415059,0.01072313,0.06189159
0.739863,0.00870219,0.05332881
0.4644998,0.04459618,0.1591769
0.9836335,6.30864e-07,4.003688e-05
-0.8658939,0.0007192425,0.009137477
0.5646753,0.02134479,0.09810392
-0.5463372,0.00874996,0.05340246
0.8337479,0.004846206,0.03505579
0.4817605,0.04754684,0.1668188
0.7735005,0.005610734,0.03857783
-0.5423831,0.01401766,0.07425135
0.6799055,0.007247101,0.04631169
0.6406528,0.01006083,0.05928347
-0.4474115,0.02575244,0.1110179
-0.5037738,0.04369881,0.1571947
0.5712846,0.001361826,0.01447848
-0.5880281,0.001333239,0.01421669
0.7883518,0.0001476676,0.002797755
0.9581663,0.0003333591,0.005397889
-0.4438814,0.006899304,0.04464939
-0.4561722,0.03702528,0.1403697
0.4314482,0.017306,0.08631331
0.6412384,0.002226086,0.02063867
0.5306997,0.007402184,0.04705112
-0.9394165,0.0007863507,0.009768078
-0.8617231,0.0001221729,0.002406615
-0.615973,0.005672706,0.03882522
0.5113534,0.02984074,0.1226262
-1.001478,0.0005286886,0.007415292
0.4727675,0.04873519,0.1696928
-0.4415895,0.03968771,0.1472882
0.4008304,0.007104219,0.04559367
-0.3602898,0.03183092,0.1273877
-0.4612878,0.02378281,0.1055999
0.9041518,0.003325577,0.02715632
-0.3669234,0.01530966,0.07906241
-0.436765,0.02326493,0.1039701
-0.3686118,0.01399767,0.07421123
0.8227981,0.00530523,0.03691772
0.9302775,0.0002020541,0.003574362
0.4657275,0.03821972,0.1430845
-0.5218295,0.02680037,0.1142363
0.8944302,0.002469975,0.02209297
-1.602003,2.019233e-07,1.489496e-05
0.6666225,0.0148379,0.07715968
-0.6836379,0.0107267,0.06189159
0.577333,0.001074223,0.01206482
-0.6001971,0.01152812,0.06492038
0.5614108,0.02522402,0.1095055
-0.3371749,0.02196484,0.09987817
-0.7685516,0.0005357416,0.007489957
0.5775673,0.02642019,0.1129189
0.377416,0.01464415,0.07635149
-0.4457505,0.002294505,0.02104568
0.5340538,0.01620038,0.08245081
0.5443662,0.01970414,0.09329022
-0.5110626,0.0111076,0.06338864
0.5068638,0.04288971,0.15475
0.9006704,0.001611114,0.0162334
0.5968153,0.012877,0.0699455
0.5073451,0.02933201,0.1216077
0.3847755,0.03615773,0.1377894
-0.5090794,0.03148664,0.1266887
0.3991029,0.002872295,0.02455217
-0.5151932,0.006270534,0.04153708
-0.573296,0.000198019,0.003531831
-0.3523516,0.016864,0.08460319
-0.9103575,3.400672e-05,0.0008990716
0.3159533,0.02636099,0.1128273
0.4906353,0.01434829,0.07527985
0.5414198,0.0174462,0.08679521
-0.3509463,0.03143339,0.1265744
-0.7042733,0.001801059,0.01761265
-0.3284374,0.02936902,0.1216077
-0.3343015,0.01453382,0.07590871
0.6010128,0.0008969938,0.01071516
-0.4709295,0.03914451,0.1456341
-23.63409,9.026527e-20,2.696675e-16
-0.5294301,0.003039862,0.0254743
0.5949453,0.0008802454,0.01060376
-0.6822587,0.0002280731,0.003927195
-0.6572976,0.01208748,0.06687288
0.535028,0.02131231,0.09803007
-0.5234864,0.01870344,0.0907468
0.7433179,0.003400937,0.02757204
-0.5500984,0.004137234,0.03161122
-0.8374978,0.0003005273,0.004933107
0.6736093,0.006220801,0.04139119
-0.7541863,3.255789e-05,0.0008684525
0.7492337,0.007703638,0.04855405
-0.6186474,0.01008358,0.05930282
-1.225778,0.0004270103,0.006508639
-0.5437271,0.0002043274,0.003574362
0.4529922,0.005251128,0.03681952
0.4525019,0.03626208,0.1380917
0.5701322,0.02703124,0.1148749
0.9029266,0.001930448,0.01845509
-0.4252109,0.04566079,0.1625883
0.5451653,0.006065063,0.04065607
-0.4030988,0.02432042,0.1069275
0.5794227,0.01037632,0.06042739
0.4032312,0.007992175,0.04999256
-0.5261754,0.003445832,0.02771204
0.5230389,0.02491138,0.1086463
0.6375936,0.005153457,0.03639705
-0.4026811,0.02274412,0.1026406
0.5034055,0.01529411,0.07905045
0.6369719,0.009178849,0.0553417
-0.6156368,0.008960299,0.05435309
-0.5524759,0.01636171,0.08291878
0.7084515,0.00240976,0.02168421
-0.5628429,0.01090639,0.06253901
0.4704942,0.01026819,0.06009073
-0.6619195,0.002434515,0.02187403
-0.7654362,0.0009919604,0.01147408
0.4203971,0.01255626,0.06882905
0.4524011,0.04190073,0.1525636
0.9378812,0.001522896,0.01573951
0.7480481,0.004951821,0.03560395
0.6614541,0.0003537124,0.005696581
0.6618722,0.0002045911,0.003574362
0.4331131,0.04776742,0.1671554
-0.3968372,0.04750032,0.1667535
-0.8753313,8.699789e-05,0.001863127
0.412236,0.04819406,0.1683415
0.3899519,0.03102363,0.1255869
0.3453205,0.04665868,0.1650596
0.3306133,0.02871289,0.1201397
-0.5294029,0.02238891,0.1014206
-0.6611881,1.430016e-06,7.120286e-05
0.6742233,0.001238678,0.01360496
0.9526477,0.0009232549,0.01092366
0.4116066,0.008656342,0.05315688
-0.6254153,0.0004313408,0.006524712
0.3971568,0.03931927,0.1461024
-0.4344993,0.0442023,0.1583386
-0.366434,0.04925514,0.1707116
0.7935205,0.005801543,0.03948089
-0.7437472,0.004834713,0.03501504
0.48589,0.04899218,0.1702488
0.5633319,0.01430915,0.07523
0.5017405,0.03186429,0.1274358
-0.5289432,0.006508941,0.04269036
-0.378491,0.02058998,0.0961936
-1.311952,4.671529e-05,0.001148658
0.8308045,0.005017455,0.03578669
-0.4378937,0.04876949,0.1697133
0.4258195,0.03181882,0.1273877
0.4050577,0.018359,0.08949702
-0.3028029,0.02790106,0.1174006
0.5179052,0.02315409,0.1037133
-0.5291328,0.01937835,0.09233306
0.7995428,4.187148e-05,0.001064605
0.9326808,6.491231e-06,0.0002518513
-0.3565221,0.01129065,0.064031
-0.7430076,0.0001330751,0.002581571
0.3070569,0.02527405,0.1095881
-0.5821691,0.02458784,0.1076281
-0.6042651,4.103913e-05,0.001047901
0.6133354,0.02099976,0.09704065
0.4930193,0.0355746,0.1363427
-0.3750899,0.03751301,0.1412936
0.5201599,0.03681507,0.1398301
0.5008633,0.03123512,0.1261503
-0.7156407,1.548186e-05,0.0004868637
-0.5385981,0.003630604,0.02865635
0.3121509,0.03374424,0.1321244
0.8399096,0.0005608709,0.007721668
0.402921,0.03904115,0.1454307
-0.4232939,0.02572584,0.1110179
0.5734164,0.02574763,0.1110179
-1.032141,0.0007448046,0.009310058
-0.9832803,0.0002538879,0.004297394
-0.4549944,0.01567307,0.08045241
0.9568048,0.001108169,0.01239946
0.5014081,0.04260474,0.154094
0.7466201,0.005869977,0.03972574
0.6221517,0.001748067,0.01723548
-0.6811695,0.002725291,0.02373704
-0.4645658,0.01729065,0.08630879
-0.4710732,0.01121628,0.06390245
-0.5932577,0.01390054,0.07394165
-0.7912756,0.0001497116,0.002812977
0.6732245,0.006147709,0.04104197
0.416926,0.002943061,0.02499792
-0.3614336,0.03039184,0.1239366
-0.62003,0.01998414,0.09424247
-0.5950387,0.001391382,0.01474026
0.4366398,0.04256283,0.154094
-3.467928,7.866376e-05,0.00172167
-0.2379653,0.02841583,0.1191471
-1.526685,1.148701e-05,0.0003791983
-17.79653,4.199843e-06,0.0001730625
-0.6966638,0.000183131,0.003377184
-2.530326,1.17355e-07,9.349279e-06
-1.316856,1.02372e-06,5.461363e-05
-17.4753,4.072678e-06,0.0001689878
-1.107826,8.40379e-06,0.0003086131
-1.624096,5.173153e-07,3.359738e-05
-1.630678,0.001429895,0.01501515
-0.9555746,0.002395383,0.02158735
-0.6842889,0.008266543,0.05118563
-0.952033,0.0006380236,0.008434051
-0.8102525,0.002857096,0.02449233
-1.583157,9.746635e-07,5.294195e-05
-0.6781802,0.01264131,0.06910508
-0.4952662,0.04639274,0.1646061
0.782531,0.00383824,0.03001765
-0.6460737,0.01608939,0.08202569
-0.532234,0.02083617,0.09665986
-1.719797,3.012153e-10,7.499005e-08
-1.385084,3.773758e-08,3.696427e-06
-1.328701,2.247872e-05,0.0006488424
-0.9273266,0.0001643384,0.003049447
-0.6717617,0.0123613,0.06797622
-0.6071998,0.0136187,0.07286455
-22.48416,6.08104e-13,3.633421e-10
-0.4367232,0.02114791,0.09764972
-0.8750872,0.001285357,0.01391774
-1.26358,1.418963e-05,0.0004511252
-0.4034534,0.02927645,0.12153
-1.049679,0.0008660131,0.0104958
-1.399259,4.047672e-06,0.0001689878
-0.9029523,0.003009133,0.02528772
-0.2848764,0.02070705,0.09639419
0.4820418,0.04760158,0.1668941
-1.160954,1.41944e-05,0.0004511252
-1.606362,0.001458895,0.0152928
0.6969963,0.004500557,0.03340475
0.6780603,0.003151946,0.02615677
-0.5999005,0.02260724,0.1021772
-0.6201746,0.01653338,0.08350545
-21.50784,6.010743e-08,5.281499e-06
-2.321325,9.229723e-13,4.595633e-10
-0.4161861,0.04820624,0.1683415
-21.7885,4.730172e-09,6.68251e-07
-1.125327,0.0005550728,0.007695034
-0.6132268,0.01594847,0.08138365
-0.7337713,0.009602195,0.05714454
-0.5634955,0.001189559,0.01318666
-0.8210825,0.001426839,0.01501515
-0.2110991,0.03519937,0.1356879
-0.4943233,0.0095545,0.0570175
0.962195,0.002363866,0.02143657
-1.061962,0.0005212364,0.007380065
-1.070302,0.000231536,0.00395265
-21.53811,3.54837e-10,7.85241e-08
-0.5775899,0.02323295,0.1039048
-2.408398,4.515568e-08,4.146278e-06
-14.59863,1.004849e-05,0.0003433769
-1.438035,0.00169137,0.01677382
-0.9640052,0.001599275,0.0161685
-2.231054,4.244927e-08,3.963038e-06
-1.665955,2.512668e-05,0.0007081695
-0.50989,0.03615963,0.1377894
-1.769939,2.468183e-05,0.0006989286
-2.053877,1.403708e-07,1.089241e-05
-0.5357967,0.007285572,0.04645816
-0.497962,0.007226758,0.04628069
-0.5635154,0.02161697,0.09889845
-0.7437953,0.007449076,0.04719855
-2.089598,0.00102547,0.01176565
-0.6345064,0.01013759,0.0595596
-16.71813,1.191993e-05,0.0003913273
-0.6441784,0.006904776,0.04464939
-2.513743,3.47325e-10,7.85241e-08
-1.56781,6.577358e-05,0.001505736
-2.046731,1.693711e-06,8.161229e-05
-0.5425,0.02707665,0.1149843
-1.010001,8.245446e-05,0.001785548
-0.423488,0.04145484,0.1517725
-0.9205235,0.002996991,0.02522115
-2.890026,3.528819e-10,7.85241e-08
-0.6343344,0.01197903,0.0665811
-0.6443557,0.0096754,0.0575229
-0.7793265,0.002557038,0.0226681
-0.8166558,0.002005879,0.01899386
-1.04272,0.0003197303,0.005191273
-1.15594,0.0004578371,0.006750947
-0.8036351,0.001601967,0.0161685
-1.460387,9.666439e-08,8.021802e-06
-0.4901043,0.04577664,0.1629038
-1.463264,1.515976e-06,7.364193e-05
-0.6071839,0.02088335,0.09665986
-0.9037013,0.0002615317,0.004377177
-0.8042865,0.003653529,0.02879925
-1.554586,3.70249e-08,3.696427e-06
-1.736481,2.586332e-07,1.884553e-05
-0.8052954,0.005894543,0.03979649
-1.229388,0.000462115,0.006750947
-1.563173,8.320812e-05,0.001794832
-0.7528035,0.006475687,0.04251893
-0.5756981,0.005877415,0.03972574
-0.8734697,0.0039381,0.03055864
-1.785092,4.715127e-08,4.204908e-06
-0.4733904,0.01472455,0.07663692
-2.40494,1.461602e-12,6.717747e-10
-0.6531663,0.002094894,0.01964471
-0.7102944,0.0003735632,0.005889288
0.3380932,0.03382293,0.1321673
0.5921799,0.01907009,0.09122799
-1.081539,0.0003648442,0.005813184
0.6044363,0.007243358,0.04631169
-0.4003567,0.01876189,0.09081611
0.6196838,0.01423191,0.07498737
-0.5116429,0.00804464,0.05012171
-0.3645984,0.03418389,0.132815
-0.6299721,0.01261579,0.06902869
0.6049261,0.006238824,0.04146493
-0.681337,0.004305774,0.03264848
-1.253275,4.511688e-05,0.00111394
-0.7128755,0.0009398421,0.01101135
-0.8331818,0.003893802,0.03029357
0.8725761,0.001887294,0.01815874
0.3558213,0.0240601,0.1061736
-0.622527,5.582381e-05,0.001308028
0.8629894,0.001495407,0.01561773
0.884443,4.711886e-05,0.001149123
0.5691612,0.00355847,0.02834915
0.5133496,0.001692823,0.01677382
-0.588873,0.01082406,0.06224614
-0.6746773,0.008039192,0.05012171
0.5426387,0.03007893,0.1232659
0.3806757,0.01127018,0.06401078
-0.3530289,0.0356608,0.1364979
0.5235873,0.03795018,0.1425219
-1.038899,1.509678e-08,1.879234e-06
0.4211324,0.003918967,0.03044971
0.3768882,0.0221301,0.1004767
0.9244095,0.0005476675,0.00762777
-0.6148877,0.009561764,0.0570175
-0.7804782,0.005553393,0.03827165
0.6698578,0.001912891,0.01834595
-0.8277527,6.35945e-05,0.00147278
-0.3374628,0.03705685,0.1403697
-0.5026701,0.02278265,0.1027369
0.6224203,0.006438357,0.04241365
0.6394734,0.01129517,0.064031
0.5470918,0.001773959,0.01746195
0.4378336,0.02829691,0.1187318
-0.6223584,0.005619005,0.03859029
0.7779788,0.0008564953,0.01042273
-0.9050322,5.235114e-05,0.001256217
0.9414868,0.001063183,0.01198412
-0.688971,5.563174e-05,0.001308028
0.5695126,0.005571753,0.03835394
0.9648577,0.001425914,0.01501515
0.3330258,0.04228805,0.1535995
-0.8581262,0.003949186,0.03060491
-1.075971,0.0001017315,0.002088816
-0.4952848,0.00521234,0.0367261
-0.9313936,0.0001868659,0.003399885
-0.3786325,0.04934914,0.170934
0.5178203,0.03862231,0.1443204
-0.9492221,0.001793032,0.01757951
0.6889077,0.01082285,0.06224614
-0.431793,0.0143034,0.07523
0.7199252,9.724293e-06,0.0003358535
-0.8583007,0.0004392292,0.006571507
0.794107,0.0002265679,0.003912552
0.6705847,0.001025385,0.01176565
0.3999956,0.006913485,0.04465737
-0.6210732,0.002624477,0.02309462
-0.4184087,0.03865999,0.1443709
-1.022524,7.206203e-06,0.0002760068
0.3677108,0.03534453,0.135728
0.2714746,0.02640515,0.1129189
-0.8177788,0.005186278,0.03658561
-0.3555566,0.04693287,0.1658235
0.6120216,0.01871131,0.0907468
-0.5017095,0.0001844513,0.003380665
-0.3708725,0.005265457,0.0368397
0.2977592,0.04695788,0.1658235
-0.5212109,0.01166481,0.06550493
0.434869,0.01761642,0.08720638
-0.4912805,0.01786529,0.08792845
-0.3247801,0.04297572,0.1549668
-0.3338094,0.0112246,0.06390245
0.6602545,0.0145277,0.07590871
-0.7729128,0.001504987,0.01561773
0.3929315,0.04281401,0.1545702
0.5472876,0.01825157,0.08916856
0.7509385,0.008075806,0.05026348
-0.5758891,0.01311801,0.07080408
-0.6322951,0.002352992,0.02143159
-1.139496,0.0001590331,0.002969446
-0.3132091,0.02956775,0.1220078
0.5208013,0.02562509,0.1107887
0.4042521,0.03363045,0.1318517
-1.043153,1.599345e-08,1.950221e-06
-0.3686508,0.0219002,0.09973604
-0.4024574,0.009201633,0.05542314
-0.3156645,0.01208682,0.06687288
0.4214742,0.04429566,0.1585297
-0.4798542,0.04925637,0.1707116
0.7757193,0.002386616,0.02157342
0.541108,0.01017116,0.05969813
0.5686206,0.02781985,0.117224
-0.3522226,0.04096217,0.1503373
0.3684917,0.03256177,0.1289308
-0.544738,0.01027255,0.06009073
-0.5145098,0.01823431,0.08916856
-0.5527648,0.01122972,0.06390245
-0.6395935,0.004832872,0.03501504
0.794371,0.006592312,0.04301971
0.8910682,0.001793188,0.01757951
-0.8497931,0.0009196015,0.01090202
0.6035569,0.0005282821,0.007415292
0.454116,0.01435431,0.07527985
0.4013124,0.04654909,0.1649649
0.7320412,2.362825e-05,0.0006757299
-0.6398698,0.005872332,0.03972574
0.7104598,0.005044011,0.03583587
-1.537166,1.856845e-05,0.0005573498
-0.507891,0.01960443,0.0930393
-0.7262255,0.001060879,0.01198412
-0.3352136,0.04458974,0.1591769
0.4657442,0.01547655,0.07978636
0.5800381,0.02500405,0.1088915
0.5108165,0.01583991,0.08109981
0.7059694,0.004340027,0.03278339
0.3360891,0.04051266,0.1494217
-0.4358717,0.02337711,0.1042495
0.5202689,0.0176067,0.08720638
-0.2879068,0.0203305,0.09549899
-0.5029173,0.01952249,0.09287174
-0.5479772,0.0269981,0.1148749
-0.6254148,0.01008396,0.05930282
-0.6025442,0.0006844768,0.008784948
-1.679815,2.562825e-10,6.657774e-08
-1.120095,2.124226e-12,9.065891e-10
-0.6537135,0.002812846,0.02428722
-0.6292234,0.01887216,0.09086774
0.5524159,0.03143705,0.1265744
0.5125289,0.03962128,0.1471331
-0.5753481,1.662285e-05,0.0005146194
0.9006369,0.002488849,0.02222851
-0.810259,0.001195201,0.01321798
0.676822,0.007934886,0.04981595
-3.760893,1.677952e-08,2.005152e-06
0.6257459,0.0188537,0.09086774
-0.4159522,0.03045168,0.1240278
0.7399653,0.003061586,0.02562041
0.7721372,0.0003667495,0.005819223
-1.384435,7.53066e-07,4.455019e-05
-0.9655378,0.00222794,0.02063867
-0.3160456,0.04986661,0.1717843
-0.6428188,5.446706e-05,0.001296576
0.8810119,4.620118e-06,0.0001877905
0.3897091,0.04907798,0.1703899
-0.3314722,0.03914395,0.1456341
-0.9251884,4.364934e-05,0.001091234
0.7452909,0.008777458,0.05351562
0.5247918,0.009502477,0.05683413
0.9116405,2.110631e-05,0.0006181873
0.4585822,0.01651766,0.08349663
-0.6823044,0.009776055,0.05800589
-0.5104469,0.005111759,0.03614528
-0.5299394,0.0310056,0.1255869
0.4604767,0.01857299,0.09036941
-0.8323305,0.0005544286,0.007695034
0.4557682,0.02426592,0.1067665
-0.3282024,0.02588063,0.1113296
-0.5009261,0.002043256,0.01928665
-0.3900807,0.03001543,0.12309
0.6312597,0.01277453,0.06945207
0.4930439,0.03752853,0.1412936
0.6093992,0.007010913,0.0451403
-0.44371,0.001418752,0.01500362
0.3974695,0.01985574,0.09378501
-0.415473,0.01125353,0.06397704
-0.9205752,0.001166438,0.01297852
0.4992337,0.003301333,0.02702118
0.7713136,3.252189e-06,0.0001378144
-0.4508865,0.02148667,0.09852868
0.6397725,0.003166837,0.02620755
0.8892641,0.001428625,0.01501515
-0.6345823,0.001851456,0.01792134
-1.342458,3.664324e-07,2.51659e-05
0.729555,0.003235506,0.02657165
-0.855296,0.0007140252,0.00909659
0.7690187,0.00414793,0.03165206
0.9604717,0.0001120034,0.002245706
-1.0151,0.000152599,0.002858241
-0.5684117,9.659296e-05,0.002024498
-0.9162632,2.464627e-09,4.368296e-07
-0.3639425,0.02058747,0.0961936
0.6301073,0.01863617,0.09060303
0.8719346,0.0001892001,0.003425669
-0.5410896,0.03403881,0.1324964
-0.4451176,0.002391349,0.02158355
-0.684353,0.0007624708,0.009510987
0.3632084,0.04167962,0.1522223
0.4000621,0.03039079,0.1239366
0.4261661,0.01404245,0.07431679
-0.4043731,0.04870589,0.1696896
0.3274448,0.04416847,0.1583123
-0.4482944,0.02502974,0.108924
0.7839322,2.854608e-06,0.0001263428
0.6727594,0.01229288,0.0676958
-0.4989344,0.00880105,0.05355531
0.6403485,0.002385741,0.02157342
0.5636012,0.000736284,0.009260126
-0.6108039,0.001836419,0.01781267
0.4177602,0.04430871,0.1585297
0.741841,0.004391671,0.03300658
0.5563291,0.02581422,0.1111239
-0.561282,0.0234594,0.1043707
-0.4215536,0.03685899,0.1398301
-0.4072256,0.02172062,0.09914976
0.7367091,0.006044599,0.04065607
-1.325924,1.756369e-05,0.0005327059
-0.7057288,0.0003078813,0.005012508
0.45549,0.03711869,0.1403697
0.476366,0.01768027,0.08723336
-0.7775525,0.001505575,0.01561773
-0.6692808,2.734791e-05,0.0007671539
-0.9755583,1.344463e-06,6.807769e-05
0.5566798,0.002236845,0.02068908
0.7892363,0.0004688311,0.006800372
-0.4388024,0.00124601,0.01363336
-0.4116553,0.01885058,0.09086774
0.4427858,0.03385263,0.1321673
0.553282,0.02914215,0.1212565
-0.7045469,0.006570263,0.04296243
-0.3409499,0.02337446,0.1042495
0.6878254,0.01293727,0.07014534
0.9727441,7.252624e-05,0.001641456
-1.065712,3.238195e-05,0.0008684525
-0.4709386,0.002818624,0.02430199
0.7729489,0.003458637,0.02773873
-0.5948607,0.002921527,0.02486627
-0.5292222,0.006103415,0.04083752
0.5317364,0.003027689,0.02540792
-0.7575052,6.018845e-05,0.001404789
-0.390756,0.03127357,0.1261712
-1.138315,0.0007202931,0.009137477
0.8439531,0.0001634223,0.003041895
-0.3382396,0.02272286,0.1026221
0.3969808,0.004440464,0.03324708
0.4549566,0.009424124,0.05647858
-0.5010112,0.03792899,0.1425219
